,change,volume
2015-12-17,-0.022721598002496846,0.002254783845265568
2015-12-18,-0.022721598002496846,0.002254783845265568
2015-12-19,-0.022721598002496846,0.002254783845265568
2015-12-20,-0.022994379151762945,0.0018585507561646275
2015-12-21,-0.007975941422594168,0.004256282623817826
2015-12-22,-0.001449848424937339,0.0007870148391111678
2015-12-23,0.01610348468848999,0.0010771813691088272
2015-12-24,0.0018186541958951086,0.0021440423989301915
2015-12-25,0.0018186541958951086,0.0021440423989301915
2015-12-26,0.0018186541958951086,0.0021440423989301915
2015-12-27,0.013226141078838127,0.0005554866005195466
2015-12-28,0.04402354747888415,0.004034848259388237
2015-12-29,0.045844569747487185,0.004985807673230494
2015-12-30,0.045844569747487185,0.004985807673230494
2015-12-31,-0.01910454758556024,0.0011407533650331667
2016-01-01,-0.01910454758556024,0.0011407533650331667
2016-01-02,-0.01910454758556024,0.0011407533650331667
2016-01-03,-0.03799737125104552,0.0014826510001112428
2016-01-04,0.012545025462675552,0.004755557344989515
2016-01-05,0.010917566241413157,0.0036363990472741583
2016-01-06,-0.0002426889940541077,0.0030618408479773096
2016-01-07,-0.01820609297244813,0.0010703712392655328
2016-01-08,-0.01820609297244813,0.0010703712392655328
2016-01-09,-0.01820609297244813,0.0010703712392655328
2016-01-10,-0.0004944987019409597,0.0005374179187262928
2016-01-11,0.002226345083487846,0.001864697666712019
2016-01-12,-0.02060965074663701,0.002964121146354171
2016-01-13,0.041708669354838745,0.0049302751892589276
2016-01-14,0.043546631184226525,0.008693462354613232
2016-01-15,0.043546631184226525,0.008693462354613232
2016-01-16,0.043546631184226525,0.008693462354613232
2016-01-17,-0.014489393763764902,0.006757072299622161
2016-01-18,-0.035873912020701004,0.003053946920748028
2016-01-19,0.004879834085641077,0.0008662776330117436
2016-01-20,-0.00959087046254703,0.0009520108590674687
2016-01-21,-0.016670752635449815,0.008053148388539681
2016-01-22,-0.016670752635449815,0.008053148388539681
2016-01-23,-0.016670752635449815,0.008053148388539681
2016-01-24,-0.011717776115681922,0.00542762495686446
2016-01-25,0.030524722502522694,0.012356762223572421
2016-01-26,0.048225214198286404,0.0037337305229679877
2016-01-27,0.010976179355441484,0.01789077726114792
2016-01-28,0.032224532224532254,0.016712592446097217
2016-01-29,0.032224532224532254,0.016712592446097217
2016-01-30,0.032224532224532254,0.016712592446097217
2016-01-31,0.00033568311513931803,0.011776186522371284
2016-02-01,0.04116331096196868,0.011692248841238614
2016-02-02,0.034379028792436594,0.011132135881728135
2016-02-03,-0.025862068965517238,0.010217799113884022
2016-02-04,-0.002878771724064366,0.0065107267713952486
2016-02-05,-0.002878771724064366,0.0065107267713952486
2016-02-06,-0.002878771724064366,0.0065107267713952486
2016-02-07,-0.009837467921300247,0.009882129269755277
2016-02-08,-0.006479481641468721,0.012580590647899416
2016-02-09,0.01043478260869568,0.030453056586048265
2016-02-10,-0.006346815834767594,0.008063323143103653
2016-02-11,-0.006062574428927103,0.010331274317804949
2016-02-12,-0.006062574428927103,0.010331274317804949
2016-02-13,-0.006062574428927103,0.010331274317804949
2016-02-14,-0.008277965363250206,0.006633309108574547
2016-02-15,-0.004612850082372333,0.017842378428627403
2016-02-16,-0.01434403619110669,0.012191879436178835
2016-02-17,-0.009067502518750659,0.004043146588627216
2016-02-18,-0.0033890646181653494,0.005412306208737144
2016-02-19,-0.0033890646181653494,0.005412306208737144
2016-02-20,-0.0033890646181653494,0.005412306208737144
2016-02-21,0.009521650419406003,0.0068343130834742525
2016-02-22,0.022232203009207252,0.005066801307732572
2016-02-23,0.012521968365553526,0.004507658913045367
2016-02-24,0.0017357344326318636,0.004369903412462243
2016-02-25,0.01711067792939147,0.005084869989525826
2016-02-26,0.01711067792939147,0.005084869989525826
2016-02-27,0.01711067792939147,0.005084869989525826
2016-02-28,0.006707836456558702,0.009040471631093875
2016-02-29,-0.031306187202538305,0.0027519556759868337
2016-03-01,-0.011791680314444775,0.0060802003918720175
2016-03-02,-0.007512981990940193,0.0014382153072857568
2016-03-03,0.028720917288211023,0.0038336339954434893
2016-03-04,0.028720917288211023,0.0038336339954434893
2016-03-05,0.028720917288211023,0.0038336339954434893
2016-03-06,-0.009306352126393302,0.0011699673662136647
2016-03-07,-0.012233752048061208,0.0025557721730427143
2016-03-08,0.008183125069114228,0.002099121423693069
2016-03-09,-0.02226609630360865,0.0018010124382249644
2016-03-10,0.009759928202827117,0.0018886706178468462
2016-03-11,0.009759928202827117,0.0018886706178468462
2016-03-12,0.009759928202827117,0.0018886706178468462
2016-03-13,0.0008887901344294402,0.0024229989052190555
2016-03-14,0.0008887901344294402,0.0024229989052190555
2016-03-15,-0.009990009990009985,0.0014810333920724555
2016-03-16,-0.0010090817356205317,0.001755590004495818
2016-03-17,0.009090909090909038,0.0005001967577537979
2016-03-18,0.009090909090909038,0.0005001967577537979
2016-03-19,0.009090909090909038,0.0005001967577537979
2016-03-20,0.009090909090909038,0.0005001967577537979
2016-03-21,0.009090909090909038,0.0005001967577537979
2016-03-22,0.009090909090909038,0.0005001967577537979
2016-03-23,0.009090909090909038,0.0005001967577537979
2016-03-24,0.009090909090909038,0.0005001967577537979
2016-03-25,0.009090909090909038,0.0005001967577537979
2016-03-26,0.009090909090909038,0.0005001967577537979
2016-03-27,-0.013346680013346712,0.003895426622525163
2016-03-28,0.006425431180250296,0.00022816361387094364
2016-03-29,-0.0049283154121864126,0.0016791580246631197
2016-03-30,0.012606933813597454,0.001998425323278562
2016-03-31,0.0006669630947087057,0.001387762112555982
2016-04-01,0.0006669630947087057,0.001387762112555982
2016-04-02,0.0006669630947087057,0.001387762112555982
2016-04-03,-0.015329926682959294,0.001212623690196485
2016-04-04,-0.006881768953068579,0.001205765032112027
2016-04-05,0.004316710212427521,0.0004975277044897988
2016-04-06,0.012215812690872019,0.0018583081149588093
2016-04-07,-0.0032405855402838357,0.0008218904684274211
2016-04-08,-0.0032405855402838357,0.0008218904684274211
2016-04-09,-0.0032405855402838357,0.0008218904684274211
2016-04-10,-0.0006726457399103269,0.0028641367934767303
2016-04-11,-0.0005609154139555317,0.00035849429355603354
2016-04-12,0.003030643169828373,0.0007830031711749753
2016-04-13,-0.0068263205013429085,0.0005735552823128003
2016-04-14,-0.01802816901408455,0.0018333807750810975
2016-04-15,-0.01802816901408455,0.0018333807750810975
2016-04-16,-0.01802816901408455,0.0018333807750810975
2016-04-17,-0.021342512908777977,0.0017547326722352607
2016-04-18,0.04408488685660683,0.0018957233888959588
2016-04-19,-0.013812464907355437,0.0005711935745761709
2016-04-20,0.003188339785925809,0.005076571660286847
2016-04-21,0.003188339785925809,0.005076571660286847
2016-04-22,0.003188339785925809,0.005076571660286847
2016-04-23,0.003188339785925809,0.005076571660286847
2016-04-24,0.003188339785925809,0.005076571660286847
2016-04-25,0.003188339785925809,0.005076571660286847
2016-04-26,0.003188339785925809,0.005076571660286847
2016-04-27,0.003188339785925809,0.005076571660286847
2016-04-28,0.003188339785925809,0.005076571660286847
2016-04-29,0.003188339785925809,0.005076571660286847
2016-04-30,0.003188339785925809,0.005076571660286847
2016-05-01,0.0019296254256526701,0.0028974109908345845
2016-05-02,-0.01971224651637027,0.001734755212956238
2016-05-03,-0.00566277591586728,0.0012760015731561698
2016-05-04,-0.008484425848442556,0.0017210055446265464
2016-05-05,-0.028953229398663738,0.004517396913438866
2016-05-06,-0.028953229398663738,0.004517396913438866
2016-05-07,-0.028953229398663738,0.004517396913438866
2016-05-08,-0.0035007242877836964,0.0015501376074894477
2016-05-09,0.0024227740763174133,0.0009918201929020234
2016-05-10,0.005075528700906329,0.009333113101390879
2016-05-11,-0.017674642298905807,0.00017280906678364345
2016-05-12,0.011138310893512804,0.0004879514649001783
2016-05-13,0.011138310893512804,0.0004879514649001783
2016-05-14,0.011138310893512804,0.0004879514649001783
2016-05-15,0.002178912964532209,0.0006548239101814725
2016-05-16,0.009542215243386831,0.0006814659145802988
2016-05-17,0.022254127781766053,0.004489897576779482
