,change,volume
2011-12-27,0.022250000000000103,1.0
2011-12-28,0.022250000000000103,0.10285628684792841
2011-12-29,-0.0014673514306676738,0.015210204237313337
2011-12-30,-0.0014673514306676738,0.015210204237313337
2011-12-31,-0.0014673514306676738,0.015210204237313337
2012-01-01,-0.0020818025961303332,0.036608288931575104
2012-01-02,0.004110933856914967,0.028086225678876774
2012-01-03,0.03635808127100515,0.03095151283466887
2012-01-04,0.0416863207547169,0.02922723916956968
2012-01-05,-0.0015848757570612326,0.010989174777359105
2012-01-06,-0.0015848757570612326,0.010989174777359105
2012-01-07,-0.0015848757570612326,0.010989174777359105
2012-01-08,-0.004081864051250106,0.009334813320110854
2012-01-09,0.009107986565719761,0.003161327609338656
2012-01-10,0.0,0.006306155851428406
2012-01-11,-0.02645681728436844,0.0028570769787065503
2012-01-12,0.006200023177656666,0.0018536252564872251
2012-01-13,0.006200023177656666,0.0018536252564872251
2012-01-14,0.006200023177656666,0.0018536252564872251
2012-01-15,0.006200023177656666,0.0018536252564872251
2012-01-16,0.01762165274978411,0.007551208016580679
2012-01-17,-0.013128855186463673,0.007870133530664904
2012-01-18,-0.0035552497276220008,0.0010873779768715791
2012-01-19,-0.007020774587097933,0.0012536143095844444
2012-01-20,-0.007020774587097933,0.0012536143095844444
2012-01-21,-0.007020774587097933,0.0012536143095844444
2012-01-22,-0.009272674587076257,0.0016134398659478487
2012-01-23,-0.009272674587076257,0.0016134398659478487
2012-01-24,-0.018426440479672457,0.0013808397308785838
2012-01-25,-0.018426440479672457,0.0013808397308785838
2012-01-26,-0.012157330154946355,0.0018941015013490407
2012-01-27,-0.012157330154946355,0.0018941015013490407
2012-01-28,-0.012157330154946355,0.0018941015013490407
2012-01-29,0.03830839768339778,0.0022875147987903243
2012-01-30,-0.013479751321829103,0.002683147645417464
2012-01-31,-0.0031803993168031397,0.0007444109381107801
2012-02-01,-0.009807976366322024,0.00039743578140270623
2012-02-02,-0.00942777015335039,0.00030355387894593104
2012-02-03,-0.00942777015335039,0.00030355387894593104
2012-02-04,-0.00942777015335039,0.00030355387894593104
2012-02-05,-0.011565568339256704,0.0012011783579444705
2012-02-06,-0.0012797854835761013,0.0006224291119806381
2012-02-07,-0.010922626311935524,0.0003398208816624007
2012-02-08,-0.0027762354247640175,0.00040886394565739097
2012-02-09,0.021405592675080465,0.0016578380326720513
2012-02-10,0.021405592675080465,0.0016578380326720513
2012-02-11,0.021405592675080465,0.0016578380326720513
2012-02-12,0.021405592675080465,0.0016578380326720513
2012-02-13,-0.0007874015748031704,0.003478601031795868
2012-02-14,-0.004788749469600506,0.0013969727647667183
2012-02-15,-0.008222682421732297,0.0013116314577208922
2012-02-16,-0.002210894798255869,0.001125002567925029
2012-02-17,-0.002210894798255869,0.001125002567925029
2012-02-18,-0.002210894798255869,0.001125002567925029
2012-02-19,-0.00018464947374896568,0.0007041501834611837
2012-02-20,0.0002462447672986201,0.0005645915390210394
2012-02-21,0.005046774987690794,0.28080778804612583
2012-02-22,-0.012859767299448821,0.2803155940354033
2012-02-23,0.005210918114143981,0.00013317295115138574
2012-02-24,0.005210918114143981,0.00013317295115138574
2012-02-25,0.005210918114143981,0.00013317295115138574
2012-02-26,-0.005986176252777087,0.0003307846587633476
2012-02-27,0.016576643695287663,0.0017071637422489967
2012-02-28,-0.013985586906070546,0.0005179594570968325
2012-02-29,0.0040260142458965475,0.000711505582704928
2012-03-01,0.0019123997532386472,0.0008606679076029688
2012-03-02,0.0019123997532386472,0.0008606679076029688
2012-03-03,0.0019123997532386472,0.0008606679076029688
2012-03-04,0.0007388707591897692,0.0006429222311626717
2012-03-05,-0.010705715867839749,0.0003974716964380761
2012-03-06,-0.004788855028297734,0.0003567943273781895
2012-03-07,-0.00012498437695285247,0.0007950295889610398
2012-03-08,-0.004562500000000025,0.00036656321699878735
2012-03-09,-0.004562500000000025,0.00036656321699878735
2012-03-10,-0.004562500000000025,0.00036656321699878735
2012-03-11,-0.006467005713568175,0.0005938407438262414
2012-03-12,-0.01301820020222444,0.0007326667215448407
2012-03-13,0.01491868357023951,0.0007513569059513081
2012-03-14,0.04435051416314417,0.000821419956950802
2012-03-15,0.00386613507309419,0.0007572757037802586
2012-03-16,0.00386613507309419,0.0007572757037802586
2012-03-17,0.00386613507309419,0.0007572757037802586
2012-03-18,-0.0009026356962329452,0.0006638535137762175
2012-03-19,0.01770764319701268,0.0026243331834958058
2012-03-20,0.01770764319701268,0.0026243331834958058
2012-03-21,0.01770764319701268,0.0026243331834958058
2012-03-22,0.01770764319701268,0.0026243331834958058
2012-03-23,0.01770764319701268,0.0026243331834958058
2012-03-24,0.01770764319701268,0.0026243331834958058
2012-03-25,0.0001775463099957797,0.002460316399968797
2012-03-26,-0.028047337278106488,0.0014256042309635588
2012-03-27,0.028430536953610197,0.0007910358370279131
2012-03-28,0.04623216716983358,0.008060555048195823
2012-03-29,0.01691750594093011,0.007269591041238649
2012-03-30,0.01691750594093011,0.007269591041238649
2012-03-31,0.01691750594093011,0.007269591041238649
2012-04-01,0.01691750594093011,0.007269591041238649
2012-04-02,0.01691750594093011,0.007269591041238649
2012-04-03,-0.01274133422355761,0.0031994621938943577
2012-04-04,0.01098963029756539,0.003265344734776802
2012-04-05,0.023301187357154696,0.004871838632884123
2012-04-06,0.023301187357154696,0.004871838632884123
2012-04-07,0.023301187357154696,0.004871838632884123
2012-04-08,0.04374353107806295,0.008367326914310892
2012-04-09,-0.017171189979123147,0.0013423962770187016
2012-04-10,0.016568424406563587,0.011646520486726306
