,change,volume
2020-06-28,0.018099547511312153,0.06022673730625531
2020-06-29,-0.04761904761904767,0.051485637059654595
2020-06-30,0.04800000000000004,0.06229488385510786
2020-07-01,0.04834605597964381,0.08377717945920483
2020-07-02,-0.027912621359223344,0.016344194549767325
2020-07-03,-0.027912621359223344,0.016344194549767325
2020-07-04,-0.027912621359223344,0.016344194549767325
2020-07-05,-0.031210986267166008,0.07290553737876887
2020-07-06,0.04703608247422686,0.08029450755761756
2020-07-07,-0.030153846153846198,0.07040939746398057
2020-07-08,-0.043147208121827374,0.042463072679371466
2020-07-09,0.007294429708222916,0.0630644483594679
2020-07-10,0.007294429708222916,0.0630644483594679
2020-07-11,0.007294429708222916,0.0630644483594679
2020-07-12,0.045424621461487735,0.01734077457900996
2020-07-13,0.044080604534004975,0.031169622386522003
2020-07-14,0.049457177322074886,0.01907279881516021
2020-07-15,0.04195402298850581,0.01567525207134391
2020-07-16,0.049641478212906875,0.016191536804591778
2020-07-17,0.049641478212906875,0.016191536804591778
2020-07-18,0.049641478212906875,0.016191536804591778
2020-07-19,0.049921177088807056,0.016827656055303248
2020-07-20,0.04954954954954949,0.016198203403214203
2020-07-21,0.0419647114926085,0.21645008754994186
2020-07-22,-0.01830663615560646,0.04144726316642183
2020-07-23,-0.033100233100233134,0.19386435942466337
2020-07-24,-0.033100233100233134,0.19386435942466337
2020-07-25,-0.033100233100233134,0.19386435942466337
2020-07-26,-0.04676952748312435,0.04105608619049949
2020-07-27,-0.04957005563985839,0.0639735526460387
2020-07-28,0.011708355508249113,0.039524909522022325
2020-07-29,-0.04366123093108887,0.054243139359177996
2020-07-30,0.0033003300330032292,0.02248227406934085
2020-07-31,0.0033003300330032292,0.02248227406934085
2020-08-01,0.0033003300330032292,0.02248227406934085
2020-08-02,0.021381578947368363,0.054685762992099055
2020-08-03,0.04669887278582929,0.01732958239644589
2020-08-04,0.03435897435897428,0.04351393705967385
2020-08-05,0.045116509667823435,0.038331718641988144
2020-08-06,0.04981024667931688,0.04520032596438749
2020-08-07,0.04981024667931688,0.04520032596438749
2020-08-08,0.04981024667931688,0.04520032596438749
2020-08-09,0.04981024667931688,0.04520032596438749
2020-08-10,-0.029823768639855364,0.0314207894632534
2020-08-11,-0.04890544946436892,0.026887236189183726
2020-08-12,0.010773751224289807,0.033146130108601214
2020-08-13,-0.022771317829457405,0.006290573007009014
2020-08-14,-0.022771317829457405,0.006290573007009014
2020-08-15,-0.022771317829457405,0.006290573007009014
2020-08-16,-0.045612295488349,0.012655837973265206
2020-08-17,-0.038961038961038974,0.031182610076106728
2020-08-18,-0.008108108108108136,0.027431031261861603
2020-08-19,-0.04959128065395091,0.013950789355296414
2020-08-20,-0.03899082568807344,0.03235292948185258
2020-08-21,-0.03899082568807344,0.03235292948185258
2020-08-22,-0.03899082568807344,0.03235292948185258
2020-08-23,-0.02923627684964203,0.010136124240748333
2020-08-24,-0.03318992009834054,0.010844692482946167
2020-08-25,0.03560076287349023,0.019897146107860173
2020-08-26,0.047882136279926435,0.0246353192135643
2020-08-27,-0.03983596953719981,0.02226598627410215
2020-08-28,-0.03983596953719981,0.02226598627410215
2020-08-29,-0.03983596953719981,0.02226598627410215
2020-08-30,-0.03983596953719981,0.02226598627410215
2020-08-31,-0.03983596953719981,0.02226598627410215
2020-09-01,-0.021354484441732713,0.007149674971881624
2020-09-02,-0.013092269326683281,0.0043084068889877435
2020-09-03,-0.04801010739102973,0.04005534307715534
2020-09-04,-0.04801010739102973,0.04005534307715534
2020-09-05,-0.04801010739102973,0.04005534307715534
2020-09-06,0.00862641008626408,0.023087150365080952
2020-09-07,-0.044078947368421106,0.0158587959357107
2020-09-08,-0.009635237439779787,0.003386269600352196
2020-09-09,-0.04794996525364836,0.0407763382669977
2020-09-10,0.0021897810218978186,0.010632907615409103
2020-09-11,0.0021897810218978186,0.010632907615409103
2020-09-12,0.0021897810218978186,0.010632907615409103
2020-09-13,-0.04806991988346687,0.03265395161472212
2020-09-14,0.022953328232593773,0.03211756513252694
2020-09-15,-0.20493642483171282,0.012884008966388234
2020-09-16,-0.20493642483171282,0.012884008966388234
2020-09-17,-0.20493642483171282,0.012884008966388234
2020-09-18,-0.20493642483171282,0.012884008966388234
2020-09-19,-0.20493642483171282,0.012884008966388234
2020-09-20,-0.20493642483171282,0.012884008966388234
2020-09-21,-0.20493642483171282,0.012884008966388234
2020-09-22,-0.035747883349012244,0.016450361690445958
2020-09-23,0.049756097560975654,0.021124196738586672
2020-09-24,0.012081784386617,0.006244122050932111
2020-09-25,0.012081784386617,0.006244122050932111
2020-09-26,0.012081784386617,0.006244122050932111
2020-09-27,0.04315886134067948,0.025248918161707577
2020-09-28,-0.029929577464788748,0.01962484642326109
2020-09-29,0.013611615245008979,0.027067132398909188
2020-09-30,0.038495971351835356,0.025980420182853754
2020-10-01,0.03362068965517251,0.01734539078791164
2020-10-02,0.03362068965517251,0.01734539078791164
2020-10-03,0.03362068965517251,0.01734539078791164
2020-10-04,0.020850708924103456,0.010336269464981162
2020-10-05,0.017973856209150263,0.008764696720569298
2020-10-06,0.049759229534510396,0.024471452293644672
2020-10-07,0.04969418960244654,0.024417677707985103
2020-10-08,0.04879825200291332,0.07086585839548667
2020-10-09,0.04879825200291332,0.07086585839548667
2020-10-10,0.04879825200291332,0.07086585839548667
2020-10-11,-0.015972222222222276,0.061745889175348095
2020-10-12,-0.031051517290049402,0.0272490959905354
2020-10-13,-0.011653313911143437,0.011631079245512318
2020-10-14,0.048636698599852535,0.05949275442682822
2020-10-15,-0.026704146170063225,0.016509052680187312
2020-10-16,-0.026704146170063225,0.016509052680187312
2020-10-17,-0.026704146170063225,0.016509052680187312
2020-10-18,-0.026704146170063225,0.016509052680187312
2020-10-19,-0.015162454873646203,0.006076703765391191
2020-10-20,-0.016862170087976525,0.00665359394066111
2020-10-21,-0.03206562266964952,0.018635907210961235
2020-10-22,-0.024653312788906034,0.010910865695950246
2020-10-23,-0.024653312788906034,0.010910865695950246
2020-10-24,-0.024653312788906034,0.010910865695950246
2020-10-25,-0.024486571879936858,0.010624230275485945
2020-10-26,-0.024486571879936858,0.010624230275485945
2020-10-27,-0.03319838056680158,0.014548783818134011
2020-10-28,-0.045226130653266305,0.021357414409171535
2020-10-29,0.03771929824561404,0.019239350499520816
2020-10-30,0.03771929824561404,0.019239350499520816
2020-10-31,0.03771929824561404,0.019239350499520816
2020-11-01,-0.017751479289940808,0.010478714909972995
2020-11-02,-0.013769363166953541,0.007758368844063115
2020-11-03,-0.0017452006980802626,0.010277221639459676
2020-11-04,-0.0017452006980802626,0.010277221639459676
2020-11-05,-0.019230769230769273,0.009620547515000724
2020-11-06,-0.019230769230769273,0.009620547515000724
2020-11-07,-0.019230769230769273,0.009620547515000724
2020-11-08,-0.016934046345811082,0.008280227012353009
2020-11-09,-0.027198549410698103,0.013682227950298689
2020-11-10,-0.005591798695246952,0.0030171994506178984
2020-11-11,-0.013120899718837897,0.020561342104001862
2020-11-12,0.031339031339031376,0.01708439090301667
2020-11-13,0.031339031339031376,0.01708439090301667
2020-11-14,0.031339031339031376,0.01708439090301667
2020-11-15,0.03959484346224684,0.03755631449176599
2020-11-16,0.0008857395925598865,0.017731628703512185
2020-11-17,0.0070796460176991705,0.00900967297971844
2020-11-18,0.018453427065026284,0.012125800902332336
2020-11-19,0.0,0.019236903625599926
2020-11-20,0.0,0.019236903625599926
2020-11-21,0.0,0.019236903625599926
2020-11-22,0.02415875754961183,0.017479113580500298
2020-11-23,0.049705139005897125,0.024543623746190932
2020-11-24,0.049759229534510396,0.10475841532333949
2020-11-25,0.04434250764525993,0.0609467299574773
2020-11-26,0.019765739385065872,0.025969528195469792
